name,template,physical_parent,type,release,chops,date,time,path
ip74xgioviewana_edma,ip74xgioviewana_edma,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk,ip74xmdficlk,,sharedlib,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip0,ip74xmdficlk_clkdistaip0,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip1,ip74xmdficlk_clkdistaip1,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip10,ip74xmdficlk_clkdistaip10,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip11,ip74xmdficlk_clkdistaip11,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip2,ip74xmdficlk_clkdistaip2,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip3,ip74xmdficlk_clkdistaip3,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip4,ip74xmdficlk_clkdistaip4,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip5,ip74xmdficlk_clkdistaip5,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip6,ip74xmdficlk_clkdistaip6,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip7,ip74xmdficlk_clkdistaip7,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip8,ip74xmdficlk_clkdistaip8,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_clkdistaip9,ip74xmdficlk_clkdistaip9,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dcs_dlinetopana,ip74xmdficlk_dcs_dlinetopana,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist0,ip74xmdficlk_dist0,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist1,ip74xmdficlk_dist1,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist10,ip74xmdficlk_dist10,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist11,ip74xmdficlk_dist11,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist2,ip74xmdficlk_dist2,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist3,ip74xmdficlk_dist3,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist4,ip74xmdficlk_dist4,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist5,ip74xmdficlk_dist5,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist6,ip74xmdficlk_dist6,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist7,ip74xmdficlk_dist7,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist8,ip74xmdficlk_dist8,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dist9,ip74xmdficlk_dist9,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dll,ip74xmdficlk_dll,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dll_dlinetopana,ip74xmdficlk_dll_dlinetopana,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dummydq,ip74xmdficlk_dummydq,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dummyrxaip,ip74xmdficlk_dummyrxaip,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dummyrxcbb,ip74xmdficlk_dummyrxcbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dummytxaip,ip74xmdficlk_dummytxaip,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_dummytxcbb,ip74xmdficlk_dummytxcbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_ilwbuf1,ip74xmdficlk_ilwbuf1,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_ilwbuf2,ip74xmdficlk_ilwbuf2,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_ilwbuf3,ip74xmdficlk_ilwbuf3,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_lcm_aip,ip74xmdficlk_lcm_aip,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_pa,ip74xmdficlk_pa,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_pa_dlinetopana,ip74xmdficlk_pa_dlinetopana,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_qds,ip74xmdficlk_qds,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_qls_dlinetopana,ip74xmdficlk_qls_dlinetopana,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_rxclklcm,ip74xmdficlk_rxclklcm,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficlk_txclklcm,ip74xmdficlk_txclklcm,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdficomp,ip74xmdficomp,,sharedlib,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfirx,ip74xmdfirx,,sharedlib,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfirx_anatop,ip74xmdfirx_anatop,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfirx_diffanatop,ip74xmdfirx_diffanatop,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared,ip74xmdfishared,,sharedlib,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_dq,ip74xmdfishared_dq,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_dqs,ip74xmdfishared_dqs,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_esdd1d2rx,ip74xmdfishared_esdd1d2rx,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_esdd1d2tx,ip74xmdfishared_esdd1d2tx,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_esdtimercbb,ip74xmdfishared_esdtimercbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_esdtimercbb_lv,ip74xmdfishared_esdtimercbb_lv,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_fullesdclamp,ip74xmdfishared_fullesdclamp,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_fullesdclamp_lv,ip74xmdfishared_fullesdclamp_lv,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_lvdecapcbb,ip74xmdfishared_lvdecapcbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_rx_vrefcapaip,ip74xmdfishared_rx_vrefcapaip,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_rx_vrefcapcbb,ip74xmdfishared_rx_vrefcapcbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_rxcbb,ip74xmdfishared_rxcbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_rxtqslice,ip74xmdfishared_rxtqslice,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_rxtqsync,ip74xmdfishared_rxtqsync,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_txcbb,ip74xmdfishared_txcbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_viewbuffer,ip74xmdfishared_viewbuffer,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfishared_viewbuffercbb,ip74xmdfishared_viewbuffercbb,,cbb,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfitx,ip74xmdfitx,,sharedlib,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xmdfitx_anatop,ip74xmdfitx_anatop,,aip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xodiw05top,ip74xodiw05top,,subblock,sprsp-a0,sprspxcc,2018-12-21,11:37:16.408168000,/p/hdk/archive/sdg74/noa/ip74xodiw05top/apr_noa/I74B0_SC__VER_47/apr/outputs/ip74xodiw05top.apr_final.vg.gz
ip74xsrexsa0lv2048x72r2,ip74xsrexsa0lv2048x72r2,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ip74xvdmw02top,ip74xvdmw02top,,subblock,sprsp-a0,sprspxcc,2019-01-09,15:01:09.940234000,/p/hdk/archive/sdg74/noa/ip74xvdmw02top/apr_noa/I74B0_SC__VER_36/apr/outputs/ip74xvdmw02top.apr_final.vg.gz
ip74xvdmw05top,ip74xvdmw05top,,subblock,sprsp-a0,sprspxcc,2019-01-18,08:51:04.211068000,/p/hdk/archive/sdg74/noa/ip74xvdmw05top/apr_noa/I74B0_SC__VER_41/apr/outputs/ip74xvdmw05top.apr_final.vg.gz
ipglbdrvby9or12pp60,ipglbdrvby9or12pp60,,hip,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0hp512x55r2c1s1,ipsdgsrexsa0hp512x55r2c1s1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0hp768x55r2c1s1,ipsdgsrexsa0hp768x55r2c1s1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv1024x13r2c1,ipsdgsrexsa0lv1024x13r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv2048x39r2c1,ipsdgsrexsa0lv2048x39r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv2048x68r2c1,ipsdgsrexsa0lv2048x68r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv2048x69r2c1,ipsdgsrexsa0lv2048x69r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv2048x72r2,ipsdgsrexsa0lv2048x72r2,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv2048x72r2c1,ipsdgsrexsa0lv2048x72r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv4096x39r2c1,ipsdgsrexsa0lv4096x39r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrexsa0lv512x13r2c1s1,ipsdgsrexsa0lv512x13r2c1s1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrldxa2lv2048x50,ipsdgsrldxa2lv2048x50,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrldxa2lv2048x66,ipsdgsrldxa2lv2048x66,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrldxa2lv2048x68,ipsdgsrldxa2lv2048x68,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrldxa2lv2048x72,ipsdgsrldxa2lv2048x72,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x10r2c1,ipsdgsrltsa1hp1024x10r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x12r2c1,ipsdgsrltsa1hp1024x12r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x21r2c1,ipsdgsrltsa1hp1024x21r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x27r2c1,ipsdgsrltsa1hp1024x27r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x29r2c1,ipsdgsrltsa1hp1024x29r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x30r2c1,ipsdgsrltsa1hp1024x30r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x32r2c1,ipsdgsrltsa1hp1024x32r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x34r2c1,ipsdgsrltsa1hp1024x34r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x35r2c1,ipsdgsrltsa1hp1024x35r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x39r2c1,ipsdgsrltsa1hp1024x39r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ipsdgsrltsa1hp1024x42r2c1,ipsdgsrltsa1hp1024x42r2c1,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
kc_exc,kc_exc,,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
KNHCPU-IP,KNHCPU-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
ktigen3vnhp,ktigen3vnhp,upi_1x,part,sprsp-a0,sprspxcc,2018-12-31,13:29:13.542295000,/p/hdk/archive/sdg74/noa/ktigen3vnhp/apr_noa/ICXSPXCCB0_IIN_VER_5/apr/outputs/ktigen3vnhp.apr_final.vg.gz
ktiphlnp,ktiphlnp,upi_1x,part,sprsp-a0,sprspxcc,2019-01-16,23:38:53.828691000,/p/hdk/archive/sdg74/noa/ktiphlnp/apr_noa/ICXSPXCCB0_IIN_VER_16/apr/outputs/ktiphlnp.apr_final.vg.gz
llchspr,llchspr,sprtile,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
llcp,llcp,llchspr,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
m2iosf_iitcpar,m2iosf_iitcpar,scf_iocoh,part,sprsp-a0,sprspxcc,2018-12-11,01:12:46.411255000,/p/hdk/archive/sdg74/noa/m2iosf_iitcpar/apr_noa/ICXSPXCCB0_PDX_VER_22/apr/outputs/m2iosf_iitcpar.apr_final.vg.gz
m2iosf_iommupar,m2iosf_iommupar,scf_iocoh,part,sprsp-a0,sprspxcc,2019-01-11,15:50:54.324870000,/p/hdk/archive/sdg74/noa/m2iosf_iommupar/apr_noa/SNRB0_PDX_VER_7/apr/outputs/m2iosf_iommupar.apr_final.vg.gz
m2iosf_iotcpar,m2iosf_iotcpar,scf_iocoh,part,sprsp-a0,sprspxcc,2019-01-04,13:43:07.232632000,/p/hdk/archive/sdg74/noa/m2iosf_iotcpar/apr_noa/ICXSPXCCB0_PDX_VER_14/apr/outputs/m2iosf_iotcpar.apr_final.vg.gz
m2iosf_irppar,m2iosf_irppar,scf_iocoh,part,sprsp-a0,sprspxcc,2018-11-05,02:11:23.379403000,/p/hdk/archive/sdg74/noa/m2iosf_irppar/apr_noa/SNRB0_PDX_VER_3/apr/outputs/m2iosf_irppar.apr_final.vg.gz
m2iosf_m2pciepar,m2iosf_m2pciepar,scf_iocoh,part,sprsp-a0,sprspxcc,2018-11-07,03:44:29.388915000,/p/hdk/archive/sdg74/noa/m2iosf_m2pciepar/apr_noa/SNRA0_PDX_VER_108/apr/outputs/m2iosf_m2pciepar.apr_final.vg.gz
m2iosf_miscpar,m2iosf_miscpar_iocoh,scf_iocoh,part,sprsp-a0,sprspxcc,2017-04-25,14:18:04.945446000,/p/hdk/archive/sdg74/noa/m2iosf_miscpar_iocoh/apr_noa/KNHA0_PDX_VER_20/apr/outputs/m2iosf_miscpar_iocoh.apr_final.vg.gz
m2upi_bgf_wrapper,m2upi_bgf_wrapper,upi_1x,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
m2upichp,m2upichp,upi_1x,part,sprsp-a0,sprspxcc,2018-12-31,05:54:31.974928000,/p/hdk/archive/sdg74/noa/m2upichp/apr_noa/ICXSPXCCB0_IIN_VER_8/apr/outputs/m2upichp.apr_final.vg.gz
m2upiddp,m2upiddp,upi_1x,part,sprsp-a0,sprspxcc,2018-12-31,07:44:40.400703000,/p/hdk/archive/sdg74/noa/m2upiddp/apr_noa/ICXSPXCCB0_IIN_VER_7/apr/outputs/m2upiddp.apr_final.vg.gz
mcchanddr1,mcchanddr,mcddr_mee,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mcchanddr0,mcchanddr,mcddr_mee,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mcddr_mee,mcddr_mee,sprmcddr,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mcfivr,mcfivr,sprmcddr,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mctilecfc0,mctilecfc0,vch03,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
MDF-IP,MDF-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdf_10nm,mdf_10nm,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdf_c_h_0,mdf_c_h_0,sprxccnorth23,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccsouth23__mdf_c_v_0,mdf_c_v_0,sprxccsouth23,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccsouth01__mdf_c_v_0,mdf_c_v_0,sprxccsouth01,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
vch45__mdf_s_h_0,mdf_s_h_0,vch45,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
vch42__mdf_s_h_0,mdf_s_h_0,vch42,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
vch43__mdf_s_h_0,mdf_s_h_0,vch43,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
vch44__mdf_s_h_0,mdf_s_h_0,vch44,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccnorth23__mdf_s_h_0,mdf_s_h_0,sprxccnorth23,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccsouth23__mdf_s_v_0,mdf_s_v_0,sprxccsouth23,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccsouth01__mdf_s_v_0,mdf_s_v_0,sprxccsouth01,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfckpar42,mdfckpar42,vch42,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfckpar43,mdfckpar43,vch43,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfckpar44,mdfckpar44,vch44,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfckpar45,mdfckpar45,vch45,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
vch45__mdfhfivr,mdfhfivr,vch45,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
vch43__mdfhfivr,mdfhfivr,vch43,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccnorth23__mdfhfivr,mdfhfivr,sprxccnorth23,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
MDFI-IP,MDFI-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfic_ew,mdfic_ew,,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfic_ns,mdfic_ns,,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfis_chnl0_ew,mdfis_chnl0_ew,,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfis_chnl0_ns,mdfis_chnl0_ns,mdfis_ns,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfis_chnl1_ew,mdfis_chnl1_ew,,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfis_chnl2_ew,mdfis_chnl2_ew,,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfis_chnl2_ns,mdfis_chnl2_ns,mdfis_ns,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfis_ew,mdfis_ew,,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfis_ns,mdfis_ns,,subfc,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_hchnlp,mdfs_hchnlp,mdf_s_h_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_hcp,mdfs_hcp,mdf_s_h_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_hdatap,mdfs_hdatap,mdf_s_h_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_hpldp,mdfs_hpldp,mdf_s_h_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_vchnlp,mdfs_vchnlp,mdf_s_v_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_vcp,mdfs_vcp,mdf_s_v_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_vdatap,mdfs_vdatap,mdf_s_v_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mdfs_vpldp,mdfs_vpldp,mdf_s_v_0,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccsouth23__mdfvfivr,mdfvfivr,sprxccsouth23,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
sprxccsouth01__mdfvfivr,mdfvfivr,sprxccsouth01,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
junk,mem,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mem,mem,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
MEM-IP,MEM-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
mesh,mesh,,subblock,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
meshswizzle,meshswizzle,sprspxcc,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
meshturn,meshturn,sprspxcc,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
miscfill0,miscfill0,sprmisc,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
miscfill1,miscfill1,sprmisc,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
miscp,miscp,upi_1x,part,sprsp-a0,sprspxcc,2019-01-14,11:43:01.291459000,/p/hdk/archive/sdg74/noa/miscp/apr_noa/ICXSPXCCB0_IIN_VER_20/apr/outputs/miscp.apr_final.vg.gz
miscvinf0,miscvinf0,sprmisc,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
miscvinf1,miscvinf1,sprmisc,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
model,model,,cfg,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
MS2IDI-IP,MS2IDI-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
MS2IOSF-IP,MS2IOSF-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
NAC-IP,NAC-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
noble,noble,,cfg,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
NONPRD-IP,NONPRD-IP,,ip_category,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
north01fill1,north01fill1,sprxccnorth01,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
north01fill2,north01fill2,sprxccnorth01,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
north23fill0,north23fill0,sprxccnorth23,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
north23fill1,north23fill1,sprxccnorth23,part,sprsp-a0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND
